,k,paa_preprocess_time,sax_preprocess_time,bx_preprocess_time,gx_preprocess_time,query,query_len,bf_query_time,paa_query_time,sax_query_time,bx_query_time,gx_query_time,dist_diff_btw_paa_bf,dist_diff_btw_sax_bf,dist_diff_btw_bx_bf,dist_diff_btw_gx_bf,bf_dist,bf_match,paa_dist,paa_match,sax_dist,sax_match,bx_dist,bx_match,gx_dist,gx_match,num_rows,num_cols_max,num_cols_median,data_size,num_query
0,5.0,,,8775.05503320694,,,,,,,,,,,,,,,,,,,,,,,181.0,900.0,900.0,162900.0,36.0
1,,,,,,"(a6f2f7b8-0cf3-4b58-a910-8be58ce21ea3)_(2): (776:833)len=58:b'\xf7K\xd5\x87?\x14\xd7\xbf\x10\xc6\xf4)l\xab\xd0\xbf\xba\xe0\x88\xc5\xda\xa5\xc9\xbf[\xb8I\x98\xab\x97\xd2\xbf]#\xf6\xc7\x83\xc6\xce\xbf\x10\xc6\xf4)l\xab\xd0\xbfm6\xb9\x8cY~\xcd\xbf\xba\xe0\x88\xc5\xda\xa5\xc9\xbf\xf7w\x959\x86\x15\xc7\xbf|\xa1\xfc\xb4\xbc8\xbc\xbf\xe7d\xd2t\xb0]\xc8\xbf\xe7d\xd2t\xb0]\xc8\xbf\xf7w\x959\x86\x15\xc7\xbfm6\xb9\x8cY~\xcd\xbf\x0cV\xff\x94\xe84\xdc\xbfm6\xb9\x8cY~\xcd\xbf\xab\xa1\x05O\xbe\xec\xda\xbf2+g1\xa9H\xda\xbf\xba\xe0\x88\xc5\xda\xa5\xc9\xbfm6\xb9\x8cY~\xcd\xbf^\x87\x11\x92j\xf7\xb1\xbfN\xfb\xf2q\x89}\xb4?N\xfb\xf2q\x89}\xb4?6_\xa1\xe6\x16\x80\xc4?\x8d\xf7>\xb0>y\xcd?\xad\x01\x00\xb6r%\xd5?aW0}\xf1\xfd\xd8?$\xc0#\tF\x8e\xdb?\xfd\xea\xbbl\x85z\xdd?\xe6(\x17\x95\x9a\x1e\xde?\xdfM\x1a\x17\xcc\xe7\xe2?\x1b\x89\xe9\xa5\xd69\xe3?\xdfM\x1a\x17\xcc\xe7\xe2?$2AG\x8a\xac\xe8?K\x07\xa9\xe3J\xc0\xe6?""z\xc6|Hq\xee?\x9a\xc3\xffg\xde\xfb\xf0?)N\xa4\xea\rm\xf2?\xc3\x95X\xbe\xd3\xa9\xf0?\xc6\xeb\x0b2\x13\x96\xf2?\xdc\xff\x11\x97-c\xf3?Uv\xb0\xb4B\x07\xf4?\x19;\xe1%8\xb5\xf3?\x8a\xb0<\xa3\x08D\xf2?\xe0U\xc5\nmO\xf5?\x19;\xe1%8\xb5\xf3?\xc6\xeb\x0b2\x13\x96\xf2?\xe0U\xc5\nmO\xf5?\xa4\x1a\xf6{b\xfd\xf4?H\xb9\xa0c\xac;\xf7?\r~\xd1\xd4\xa1\xe9\xf6?\x00\xc1\xc1\x83\x0b\x1e\xfa?\xf0\xad\xfe\xbe5f\xfb?ES\x87&\x9aq\xfe?\xbf\xc9%D\xaf\x15\xff?\x19+{\\e\xd7\xfc?|\x8d\x13\x15`\xae\xfc?x7`\xa1 \xc2\xfa?'",58.0,912.5516679286957,1048.4159235954285,661.443186044693,7.186431884765625,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,0.0,0.0694508271033952,0.0007067328665423683,,0.0,(a6f2f7b8-0cf3-4b58-a910-8be58ce21ea3)_(2): (776:833)len=58,0.0,(a6f2f7b8-0cf3-4b58-a910-8be58ce21ea3)_(2): (776:833)len=58,0.0694508271033952,(23b8c1e9-3924-46de-aeb1-3b9046685257)_(1): (161:163)len=3,0.0007067328665423683,(a6f2f7b8-0cf3-4b58-a910-8be58ce21ea3)_(2): (776:834)len=59,,,,,,,
3,,,,,,,,,,,,,0.0,0.07702417485934684,0.0012220328111400016,,0.0,(bc2cbb0d-dd33-4cc7-ab7f-089acd5f4822)_(2): (776:833)len=58,0.0,(bc2cbb0d-dd33-4cc7-ab7f-089acd5f4822)_(2): (776:833)len=58,0.07702417485934684,(bdd640fb-0667-4ad1-ac80-317fa3b1799d)_(1): (400:402)len=3,0.0012220328111400016,(bc2cbb0d-dd33-4cc7-ab7f-089acd5f4822)_(2): (776:832)len=57,,,,,,,
4,,,,,,,,,,,,,0.0,0.0788482714499767,0.0005309644934109439,,0.0007067328665423683,(a6f2f7b8-0cf3-4b58-a910-8be58ce21ea3)_(2): (776:834)len=59,0.0007067328665423683,(a6f2f7b8-0cf3-4b58-a910-8be58ce21ea3)_(2): (776:834)len=59,0.07955500431651907,(bdd640fb-0667-4ad1-ac80-317fa3b1799d)_(1): (800:802)len=3,0.0012376973599533122,(bc2cbb0d-dd33-4cc7-ab7f-089acd5f4822)_(2): (777:834)len=58,,,,,,,
5,,,,,,,,,,,,,0.0,0.07896177468552948,0.0007667568917514279,,0.0007067328665423683,(bc2cbb0d-dd33-4cc7-ab7f-089acd5f4822)_(2): (776:834)len=59,0.0007067328665423683,(bc2cbb0d-dd33-4cc7-ab7f-089acd5f4822)_(2): (776:834)len=59,0.07966850755207185,(bdd640fb-0667-4ad1-ac80-317fa3b1799d)_(1): (80:82)len=3,0.0014734897582937962,(a6f2f7b8-0cf3-4b58-a910-8be58ce21ea3)_(2): (779:837)len=59,,,,,,,
6,,,,,,,,,,,,,0.0004143377032696081,0.08314782613210076,0.0006657946504234027,,0.0008076951078703935,(a6f2f7b8-0cf3-4b58-a910-8be58ce21ea3)_(2): (775:833)len=59,0.0012220328111400016,(a6f2f7b8-0cf3-4b58-a910-8be58ce21ea3)_(2): (776:832)len=57,0.08395552123997115,(bdd640fb-0667-4ad1-ac80-317fa3b1799d)_(1): (320:322)len=3,0.0014734897582937962,(bc2cbb0d-dd33-4cc7-ab7f-089acd5f4822)_(2): (779:837)len=59,,,,,,,
7,,,,,,"[0.55640569 0.55777451 0.57420033 0.57077829 0.56324978 0.57283152
 0.58104443 0.58309766 0.59062616 0.59131057 0.59883908 0.5865197
 0.58515089 0.60020789 0.59267939 0.60705199 0.59883908 0.59678585
 0.58994176 0.58446648 0.58515089 0.58925734 0.58515089 0.58720411
 0.58720411 0.5858353  0.58036002 0.57762238 0.58172884 0.58241325
 0.58309766 0.58309766 0.58172884 0.59473262 0.57762238 0.58515089
 0.58446648 0.57693797 0.58720411 0.59267939 0.59541703 0.60020789
 0.60226112 0.59952349 0.59883908 0.60910522 0.59952349 0.61184286
 0.61594931 0.61731813 0.62347782 0.61047404 0.62484663 0.63579719
 0.65496066 0.67480853 0.68644349 0.68096822]:b'\t\x04\xf9L\x13\xce\xe1?\xa9\x86.\xecI\xd9\xe1?.\xe8\x84a\xd9_\xe2?\x1c\x11\xca\xd3\xd0C\xe2?+\xb2nh$\x06\xe2?\x8eeO\xc2\xa2T\xe2?Z\xf98{\xea\x97\xe2?\xc8,Tj\xbc\xa8\xe2?\xbe\xac\x19\xd5h\xe6\xe2?\x82\xfa\xc0&\x04\xec\xe2?vz\x86\x91\xb0)\xe3?\xe0E\xe3\xf6\xc4\xc4\xe2?7`oY\x8e\xb9\xe2?\x1f`\xfa.\xe74\xe3?,\xe04\xc4:\xf7\xe2?0H\xf3M\xf8l\xe3?vz\x86\x91\xb0)\xe3?\x07Gk\xa2\xde\x18\xe3?\xd9\x14M\x89\xcd\xe0\xe2?S\xc8\xa2\r\xf3\xb3\xe2?7`oY\x8e\xb9\xe2?\x14\xc7\xa572\xdb\xe2?7`oY\x8e\xb9\xe2?\xa6\x93\x8aH`\xca\xe2?\xa6\x93\x8aH`\xca\xe2?\xfc\xad\x16\xab)\xbf\xe2?val/O\x92\xe2??\xbf?\xef\xe1{\xe2?\x1fG\xe0\xcc\x85\x9d\xe2?\xe4\x94\x87\x1e!\xa3\xe2?\xc8,Tj\xbc\xa8\xe2?\xc8,Tj\xbc\xa8\xe2?\x1fG\xe0\xcc\x85\x9d\xe2?\x99\x13P\xb3\x0c\x08\xe3??\xbf?\xef\xe1{\xe2?7`oY\x8e\xb9\xe2?S\xc8\xa2\r\xf3\xb3\xe2?n\xed\xef\x9fFv\xe2?\xa6\x93\x8aH`\xca\xe2?,\xe04\xc4:\xf7\xe2?^a\xf7\x04\xa8\r\xe3?\x1f`\xfa.\xe74\xe3?\x8e\x93\x15\x1e\xb9E\xe3?;\xc8-\xe3K/\xe3?vz\x86\x91\xb0)\xe3?\x9e{\x0e=\xca}\xe3?;\xc8-\xe3K/\xe3?\xf1F\xf6w7\x94\xe3?\xcd\xad,V\xdb\xb5\xe3?v\x93\xa0\xf3\x11\xc1\xe3?\xc2-\xf2\xc0\x87\xf3\xe3?Ha\x82\xda\x00\x89\xe3?k\x13f^\xbe\xfe\xe3?Wb\x95[sX\xe4?\x1d\xc9V\x0fp\xf5\xe4?\xc7\xc7\xe4\x0e\x08\x98\xe5?\x97\xae\xe0WX\xf7\xe5?\x12b6\xdc}\xca\xe5?'",58.0,726.0972054004669,788.5679686069489,667.8644568920135,7.068065404891968,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,0.0,0.027608713849201664,0.0,,0.0,(dfed2c43-e256-46dc-af54-86b7c7b5b2bc)_(2): (776:833)len=58,0.0,(dfed2c43-e256-46dc-af54-86b7c7b5b2bc)_(2): (776:833)len=58,0.027608713849201664,(bdd640fb-0667-4ad1-ac80-317fa3b1799d)_(1): (80:82)len=3,0.0,(dfed2c43-e256-46dc-af54-86b7c7b5b2bc)_(2): (776:833)len=58,,,,,,,
9,,,,,,,,,,,,,0.0003829289406228194,0.04185980665986953,0.0003829289406228194,,0.0001276430479979364,(dfed2c43-e256-46dc-af54-86b7c7b5b2bc)_(2): (777:833)len=57,0.0005105719886207558,(dfed2c43-e256-46dc-af54-86b7c7b5b2bc)_(2): (776:832)len=57,0.04198744970786747,(bdd640fb-0667-4ad1-ac80-317fa3b1799d)_(1): (720:722)len=3,0.0005105719886207558,(dfed2c43-e256-46dc-af54-86b7c7b5b2bc)_(2): (776:832)len=57,,,,,,,
